,listing_id,id,date,reviewer_id,reviewer_name,comments,scores
243,918812,11528568,2014-04-07,10003945,Marina,"Un appartement tout simple mais ultra bien pensé.
Tout d'abord l'emplacement: juste idéal! On ne peut faire mieux, sous l'Acropole, face aux Colonnes d'Hadrien, plein centre et pourtant, dans une petite rue très calme.
Dimitris a pensé à tout, jusqu'au lisseur à cheveux! Bref, pour une escapade à Athènes sans chichi avec toutes les commodités souhaitées, c'est une adresse formidable.
Et puis un petit mot à propos de Dimitris dont la gentillesse est à souligner... nous attendre avec le sourire, les clefs à la main à 02h30 du matin semble tout à fait normal pour lui. A l'image des Athéniens, il est naturellement aux petits soins.
Merci Dimitris, et à très vite j'espère!",1
244,918812,11827219,2014-04-16,3933084,Peter And Barbara,"Both prior to and after our arrival, Dimitris was very responsive to all of our many questions. He is very friendly and met us promptly at the apartment at the agreed time, welcoming us with some raki. The apartment itself was great, and as other reviewers have indicated, the location is unbeatable, just around the corner from the new Acropolis Museum. We stayed here for 4 nights and were easily able to walk to every tourist attraction in the city. It is clean and well equipped, the WiFi works well, and there is lots of hot water. When we return to Athens, we will definitely stay here again. For the price (approx. 42 euro a night), we think this is tremendous value for a prime location in Athens. Thanks Dimitris, and a special thanks for immediately coming to our rescue at 11 p.m. at night when we stupidly locked ourselves out of the apartment!",5
245,918812,11952426,2014-04-20,4816100,Arun,"We loved our stay in Athens mainly thanks to the brilliant location of this flat. Just round the corner is the main shopping street, way to Acropolis, the metro station and the temple of Zeus. Dimitris's father had been waiting for us though we were a little late because of the queue at the airport. He explained us everything and was very polite and welcoming. Dimitris himself was very reactive and helpful when we needed something. I would recommend this place to everyone who wants to enjoy their stay in Athens. ",5
246,918812,12689342,2014-05-08,5021221,Robert,"Yiannis, Dimitris' father gave us an especially warm welcome and a very thorough briefing on the apartment. There was some thoughtful and welcoming food and drink, as well as a welcoming toast with Yiannis with raki!. The apartment was very clean with good quality fittings and furniture and Dimitris and Yiannis obviously make a special effort to make it as comfortable and amenable as possible; for instance there were two bikes available for our use, with lights and locks, and helmets! There were 2 umbrellas! Also the kitchen was well equipped.  We had reservations about staying in a basement but there was a small outside area with very good light and ventilation into the main room, and there were views of pedestrians on the street, and even sunlight in the bedroom in the morning (spring time). It also very, very quiet although only a 200 meters or so from the temple of Zeus and the Acropolis Museum in a residential street, an extremely central location. Above all we'd recommend these guys for their thoughtfulness and warmth (they also very generously followed up on a lost property issue for us). Thank you Yiannis and Dimitris.",5
247,918812,12879490,2014-05-13,11857799,Luqman,"Dimitris' sister was the one who picked us up from the station because i got lost. Metro is like 2 mins walk away. The Acropolis and the musuem is 3 mins away. Extremely good location. And the apartment was in excellent condition and very spacious. There were buns and coffee powder for us to use. Wherever we went after a long day, it was nice to come back to our apartment.",5
248,918812,13000148,2014-05-17,12076553,Alayna,This apartment is wonderful and the hosts as well. Yiannis welcomed us with glorious hospitality and Dimitris answered many questions by email. The central and safe location as well as access to bikes made our stay truly spectacular. Would absolutely recommend. ,5
249,918812,13340232,2014-05-26,5202180,Rosemary,"We were met by Dimitris' father outside the apartment, which was easy to find from the Acropolis Metro station following the directions given to us. We loved the location of the apartment, right in the Plaka district, an easy walk to the Acropolis Museum and all the wonderful attractions of Athens. It also felt very safe, and was lovely to walk around in the evenings. The apartment was exactly as we had expected from the photos on the listing, and we were happy with our choice for our Athens stay, it was great value for money.",5
250,918812,13565666,2014-05-31,11097079,Chelsey,Dimistris apartment is in the most amazing area in Athens! I couldn't have asked for a better location. You can see the Acropolis from the streets and it's literally right up the block. It's surrounded by fun little restaurants and amazing shops. We would definitely stay here again! ,5
251,918812,13844163,2014-06-06,13344282,Steve,"This apartment was great. The Wi-Fi worked well, the bed was comfortable and the location was superb. Dimitris and his father, Yannis, were great hosts. My wife and I were very happy in Athens!!",5
252,918812,14075762,2014-06-11,545023,Tory,The apartment is in a perfect location. Walking distance to everything. We were greeted warmly and were provided with help throughout our stay when we needed. We would recommend with highest regards! Thanks for everything!,5
253,918812,14229191,2014-06-15,13969612,Stephen,"Amazing location!  The apartment is practically next door to the Acropolis.  We received a warm welcome from Yiannis, Dimitris' father.  There was fruit, cold beer, and our welcoming drink of raki waiting for us when we arrived.  What more could we ask for?",5
254,918812,14386711,2014-06-18,6725167,Karine,"ótimo apartamento, localização fantástica!próximo a tudo, vizinho a acrópole =). O pai do Dimitri que nos recepcionou, muito gentil nos explicou sobre a cidade e o apartamento nos deixou frutas, e tomou conosco uma bebida tipica Grécia (cachacinha brava!kkk). Super recomendado!",5
255,918812,14739633,2014-06-25,14991298,Denise,"We had a great time staying in Dimitris' apartment in the Plaka area of Athens which is the old part of the city. It is a touristy area but very pretty and charming, quite different to what we saw of the rest of Athens. The location is brilliant - it's about 5 minutes' walk to the Acropolis Museum; also to Hadrian's Wall and the Temple of Zeus. The Acropolis is about 10 minutes' walk. It is about 3 minutes' walk from the Acropolis Metro station, which meant we didn't have to wheel our luggage very far at all. We didn't meet Dimitris but his father Yiannis met us and kindly showed us where everything was. He gave us his phone number in case we had any problems but we didn't need to call him. The apartment was clean and the bed had nice crisp white sheets. The wifi and aircon worked perfectly. We didn't do any cooking there as there are many tavernas in the area and we also found a place just opposite the metro station that made great gyros for a very reasonable price. The only slight negative was the fact that the apartment was semi-basement. The spacious main room, which has a double bed, desk, and table and chairs, gets a little bit of natural light and has doors that can be opened if you want some fresh air. The kitchen and bathroom don't get any natural light. However we did not see this as a big issue as we just turned on the lights! Anyway, the advantages of the apartment far outweighed the disadvantages.",5
